http://www.qianlima.com/zb/detail/20161124_046738749.html,总建筑面积为43000平方米棚户区改造项目,湖北
http://www.qianlima.com/zb/detail/20161125_046808442.html,总建筑面积约为43000平方米金融大厦建设项目,广东
http://www.qianlima.com/zb/detail/20161129_047037073.html,总建筑面积为88000平方米人民医院整体搬迁项目,河北
http://www.qianlima.com/zb/detail/20161129_047012506.html,60MWp光伏电站送出建设工程,广西
http://www.qianlima.com/zb/detail/20161130_47107366.html,关于采购熄焦车车门项目,内蒙古
http://www.qianlima.com/zb/detail/20161129_047009690.html,总建筑面积1100平方米加油加气站建设项目,安徽
http://www.qianlima.com/zb/detail/20161129_047009694.html,总建筑面积约为150000平方米厂房建设项目,安徽
http://www.qianlima.com/zb/detail/20161128_046937473.html,总占地面积为120000平方米综合医院新建项目,广东
http://www.qianlima.com/zb/detail/20161125_046806021.html,总投资约75000万元农村生活污水治理项目,广东
http://www.qianlima.com/zb/detail/20161122_046485824.html,占地面积为20000平方米废水处理厂建设项目,广东
http://www.qianlima.com/zb/detail/20161114_045922153.html,全长30公里二级公路建设项目,四川
http://www.qianlima.com/zb/detail/20161128_046897590.html,总建筑面积为30000平方米厂房建设项目,河北
http://www.qianlima.com/zb/detail/20161125_046825799.html,总投资约9600万元污水处理厂建设项目,陕西
http://www.qianlima.com/zb/detail/20161128_046932651.html,总投资约50000万元青少年综合实践基地建设项目,河南
http://www.qianlima.com/zb/detail/20161123_046622728.html,总投资约50000万元风电场建设项目,湖北
http://www.qianlima.com/zb/detail/20161128_046909354.html,总建筑面积为65000平方米学校建设项目,浙江
http://www.qianlima.com/zb/detail/20161122_046516314.html,总建筑面积为9000平方米工业发展厂房建设项目,重庆
http://www.qianlima.com/zb/detail/20161123_046598801.html,总建筑面积为50000平方米住宅楼建设项目,福建
http://www.qianlima.com/zb/detail/20161125_046804866.html,总建筑面积约38000平方米医技综合大楼建设项目,广东
http://www.qianlima.com/zb/detail/20161128_046896589.html,总建筑面积为35000平方米档案馆建设项目,北京
http://www.qianlima.com/zb/detail/20161125_46839040.html,采购镀锌管、无缝管等项目,广东
http://www.qianlima.com/zb/detail/20161125_46837979.html,采购锥形托辊、锥形托辊等项目,内蒙古
http://www.qianlima.com/zb/detail/20161125_46837247.html,采购约300吨洗油项目,内蒙古
http://www.qianlima.com/zb/detail/20161125_46834687.html,采购电池巡检模块、电磁阀等项目,内蒙古
http://www.qianlima.com/zb/detail/20161116_046063113.html,投资约45000万元多用途堆场及公共配套道路建设项目,福建
http://www.qianlima.com/zb/detail/20161122_046490621.html,灌溉面积约23000000平方米新西河灌区改造工程,广东
http://www.qianlima.com/zb/detail/20161124_046670979.html,全长150公里公路建设项目,云南
http://www.qianlima.com/zb/detail/20161122_046477296.html,投资约28000万元生活垃圾焚烧发电(二期)建设项目,安徽
http://www.qianlima.com/zb/detail/20161121_046417160.html,占地面积为170000平方米办公楼建设项目,四川
http://www.qianlima.com/zb/detail/20161121_046417758.html,总建筑面积约为200000平方米住宅楼建设项目,四川
http://www.qianlima.com/zb/detail/20170504_055491961.html,总建筑面积为12000平方米凉山彝族自治州两馆一台建...,四川
http://www.qianlima.com/zb/detail/20170428_055170686.html,总建筑面积为30000平方米市民体育活动中心建设项目,福建
http://www.qianlima.com/zb/detail/20170504_55484537.html,关于地坪翻新工程 招标公告,湖北
http://www.qianlima.com/zb/detail/20170502_055295444.html,总建筑面积为80000平方米综合住院楼建设项目,河北
http://www.qianlima.com/zb/detail/20170502_055295934.html,建筑面积为150000平方米综合实验实训楼校园二次规划...,河北
http://www.qianlima.com/zb/detail/20170502_055301514.html,建筑面积为9000平方米小学综合楼建设项目,山东
http://www.qianlima.com/zb/detail/20170502_055294836.html,总投资约40000万元张家口市崇礼奥林匹克森林公园建...,河北
http://www.qianlima.com/zb/detail/20170504_55465189.html,关于C包舞美部分采购公告,湖北
http://www.qianlima.com/zb/detail/20170504_55465063.html,关于B包灯光部分采购公告,湖北
http://www.qianlima.com/zb/detail/20170504_55464974.html,关于E包后期音频制作包装部分采购公告,湖北
http://www.qianlima.com/zb/detail/20170504_55464876.html,关于后期制作包装部分采购公告,湖北
http://www.qianlima.com/zb/detail/20170504_55456416.html,关于内科显微镜招标公告,湖北
http://www.qianlima.com/zb/detail/20170504_55456352.html,关于急诊部转运呼吸机招标公告,湖北
